Variant	N
TM9SF3 (non_coding_transcript_exon_variant)	14
MT-CO2 (upstream_gene_variant)	14
CAPN2 (upstream_gene_variant)	14
ABHD15-AS1 (intron_variant)	14
PIP4K2A (downstream_gene_variant)	14
MATR3 (intron_variant)	14
AC004151.1 (intron_variant)	14
FBXL3 (downstream_gene_variant)	14
NDUFS2 (downstream_gene_variant)	14
MT-TS1 (downstream_gene_variant)	14
MT-TD (upstream_gene_variant)	14
ADA2 (3_prime_UTR_variant)	14
SSR1 (downstream_gene_variant)	14
AL139095.4 (intron_variant)	14
CDH23 (intron_variant)	14
F11R (3_prime_UTR_variant)	14
CLN5 (downstream_gene_variant)	14
CNN2 (non_coding_transcript_exon_variant)	14
NUP88 (upstream_gene_variant)	14
AL662844.3 (downstream_gene_variant)	14
JAK1 (upstream_gene_variant)	14
DYNC1I2P1 (non_coding_transcript_exon_variant)	14
STK10 (downstream_gene_variant)	14
SDR39U1 (non_coding_transcript_exon_variant)	14
ARHGAP15 (intron_variant)	14
GNG2 (3_prime_UTR_variant)	14
TMSB4XP6 (downstream_gene_variant)	14
PCNX4 (intron_variant)	14
HLA-DRB5 (synonymous_variant)	14
PITRM1 (downstream_gene_variant)	14
HLA-K-HLA-U (intergenic_region)	14
EIF3G (downstream_gene_variant)	14
SNX6 (intron_variant)	14
AL671277.1 (non_coding_transcript_exon_variant)	14
RUNX1 (intron_variant)	14
AL645933.2 (upstream_gene_variant)	14
PPAN (downstream_gene_variant)	14
UTY (intron_variant)	14
CD151 (downstream_gene_variant)	14
CLN5 (intron_variant)	14
RCBTB1 (downstream_gene_variant)	14
ZBTB25 (3_prime_UTR_variant)	14
BRD2 (downstream_gene_variant)	14
MBP (intron_variant)	14
HLA-L (non_coding_transcript_exon_variant)	14
UBE2D3P2 (non_coding_transcript_exon_variant)	14
ZNF407 (upstream_gene_variant)	14
GNAS (downstream_gene_variant)	14
SLC5A1 (upstream_gene_variant)	14
AC023830.2 (upstream_gene_variant)	14
LINC02558 (downstream_gene_variant)	14
TRAPPC4 (upstream_gene_variant)	14
TRBJ2-1 (downstream_gene_variant)	14
CLCN3P1 (non_coding_transcript_exon_variant)	14
CLCN3P1 (downstream_gene_variant)	14
GLIPR1 (downstream_gene_variant)	14
LDHAP4 (non_coding_transcript_exon_variant)	14
NOP14-AS1 (intron_variant)	14
CYBA (upstream_gene_variant)	14
RPL4P5 (non_coding_transcript_exon_variant)	14
SOD2 (downstream_gene_variant)	14
SNHG14 (non_coding_transcript_exon_variant)	14
CCDC66 (downstream_gene_variant)	14
SNORD1A (downstream_gene_variant)	14
RPS19 (downstream_gene_variant)	14
CD47 (intron_variant)	14
ROBO2 (intron_variant)	14
CD4 (downstream_gene_variant)	14
RNU7-179P (downstream_gene_variant)	14
AL121992.1 (upstream_gene_variant)	14
CD99 (downstream_gene_variant)	14
AL078581.2 (upstream_gene_variant)	14
RNU6-5P (upstream_gene_variant)	14
KYAT3 (intron_variant)	14
C16orf96 (intron_variant)	14
AC021739.2 (intron_variant)	14
AEN (downstream_gene_variant)	14
CTU2 (upstream_gene_variant)	14
CMPK1 (downstream_gene_variant)	14
STAT1 (downstream_gene_variant)	14
KIF2A (downstream_gene_variant)	14
DDX3X (non_coding_transcript_exon_variant)	14
STIMATE (intron_variant)	14
CCT6A (downstream_gene_variant)	14
MTRR (downstream_gene_variant)	14
CARD8 (downstream_gene_variant)	14
AC004224.2 (intron_variant)	14
EEF1A1P13 (non_coding_transcript_exon_variant)	14
NOP53 (downstream_gene_variant)	14
Z74021.1 (non_coding_transcript_exon_variant)	14
CLTC (intron_variant)	14
BORCS5 (downstream_gene_variant)	14
TRBJ2-5 (downstream_gene_variant)	14
AC026785.2 (non_coding_transcript_exon_variant)	14
TRBJ2-6 (downstream_gene_variant)	14
UBE3C (downstream_gene_variant)	14
SNX19 (upstream_gene_variant)	14
SEMA4D (downstream_gene_variant)	14
AL589880.1 (downstream_gene_variant)	14
TMEM170A (non_coding_transcript_exon_variant)	14
ETS1 (intron_variant)	14
SUPT5H (upstream_gene_variant)	14
ZNF28 (intron_variant)	14
CD82 (downstream_gene_variant)	14
TMBIM6 (downstream_gene_variant)	14
AC026877.1 (non_coding_transcript_exon_variant)	14
COG8 (downstream_gene_variant)	14
RAB29 (3_prime_UTR_variant)	14
TESPA1 (3_prime_UTR_variant)	14
CD6 (upstream_gene_variant)	14
TRNT1 (downstream_gene_variant)	14
KANSL1 (intron_variant)	14
AC097634.4 (intron_variant)	14
DOCK8 (intron_variant)	14
STIMATE-MUSTN1 (intron_variant)	14
SRP19 (intron_variant)	14
LDLR (downstream_gene_variant)	14
ANKLE2 (downstream_gene_variant)	14
GOLGA3 (downstream_gene_variant)	14
KCNAB2 (downstream_gene_variant)	14
DTWD2 (intron_variant)	14
MIR1244-2 (upstream_gene_variant)	14
AMPD3 (downstream_gene_variant)	14
ZNF292 (intron_variant)	14
DNM2 (downstream_gene_variant)	14
EEF1D (upstream_gene_variant)	14
EEF1D (intron_variant)	14
CD44 (upstream_gene_variant)	14
PMM2 (downstream_gene_variant)	14
MYLPF (downstream_gene_variant)	14
GVINP1 (non_coding_transcript_exon_variant)	14
TMSB4XP4 (non_coding_transcript_exon_variant)	14
PDS5A (intron_variant)	14
PIAS1 (upstream_gene_variant)	14
RAB11A (intron_variant)	14
EPB41 (downstream_gene_variant)	14
GPBP1L1 (downstream_gene_variant)	14
GPBP1L1 (non_coding_transcript_exon_variant)	14
MIR572 (downstream_gene_variant)	14
AC026462.1 (non_coding_transcript_exon_variant)	14
FBXO40 (downstream_gene_variant)	14
SLC27A4 (intron_variant)	14
MEA1 (upstream_gene_variant)	14
RPL7L1 (downstream_gene_variant)	14
RPS19 (3_prime_UTR_variant)	14
CAD (upstream_gene_variant)	14
CHD5 (downstream_gene_variant)	14
CTR9 (splice_region_variant&intron_variant)	14
EIF4G2 (downstream_gene_variant)	14
XPC (downstream_gene_variant)	14
MIR6797 (downstream_gene_variant)	14
FAM172A (intron_variant)	14
SLC35F2 (intron_variant)	14
AC092821.4 (intron_variant)	14
STIMATE (downstream_gene_variant)	14
STK17B (3_prime_UTR_variant)	14
SRRM2 (downstream_gene_variant)	14
AC006254.1 (upstream_gene_variant)	14
SLC8B1 (downstream_gene_variant)	14
TNFSF8 (intron_variant)	14
ZNF48 (intron_variant)	14
SHARPIN (upstream_gene_variant)	14
PTP4A2 (intron_variant)	14
AL050331.1 (non_coding_transcript_exon_variant)	14
DSE (downstream_gene_variant)	14
AC007283.2 (upstream_gene_variant)	14
ERAP2 (downstream_gene_variant)	14
AC013394.1 (intron_variant)	14
HLA-F (downstream_gene_variant)	14
SEPTIN1 (downstream_gene_variant)	14
TAOK3 (intron_variant)	14
TRAF3IP3 (downstream_gene_variant)	14
GBP4 (intron_variant)	14
HCG18 (upstream_gene_variant)	13
TRAV8-3-TRAV13-1 (intergenic_region)	13
AP001341.1 (upstream_gene_variant)	13
TRBC2 (upstream_gene_variant)	13
S1PR4 (downstream_gene_variant)	13
TRBJ2-2 (downstream_gene_variant)	13
MPRIP (intron_variant)	13
RPL13AP7 (non_coding_transcript_exon_variant)	13
AC015802.6 (3_prime_UTR_variant)	13
ELAC2 (downstream_gene_variant)	13
NPM1P24 (non_coding_transcript_exon_variant)	13
LGALS8 (non_coding_transcript_exon_variant)	13
MUS81 (upstream_gene_variant)	13
PABPC1 (downstream_gene_variant)	13
MRPL19 (intron_variant)	13
DPYD (intron_variant)	13
GPS1 (downstream_gene_variant)	13
EHD1 (downstream_gene_variant)	13
RNF169 (upstream_gene_variant)	13
RSF1-IT1 (downstream_gene_variant)	13
AC022966.1 (downstream_gene_variant)	13
FABP12 (downstream_gene_variant)	13
STK17B (intron_variant)	13
OIT3 (intron_variant)	13
TMC8 (upstream_gene_variant)	13
TRBJ2-3 (downstream_gene_variant)	13
HNRNPCP2 (non_coding_transcript_exon_variant)	13
SEPTIN9 (upstream_gene_variant)	13
EXOC7 (downstream_gene_variant)	13
TRAJ34 (upstream_gene_variant)	13
CNOT7 (downstream_gene_variant)	13
AC068587.4 (intron_variant)	13
TLN1 (splice_region_variant&intron_variant)	13
TRAJ38 (downstream_gene_variant)	13
ESYT2 (non_coding_transcript_exon_variant)	13
UBE3C (intron_variant)	13
SPOCK2 (downstream_gene_variant)	13
TRBJ2-4 (downstream_gene_variant)	13
TRBJ2-2P (downstream_gene_variant)	13
AL662844.4 (non_coding_transcript_exon_variant)	13
MRI1 (downstream_gene_variant)	13
AC018644.1 (downstream_gene_variant)	13
LINC00909 (non_coding_transcript_exon_variant)	13
EIF4G2 (intron_variant)	13
EIF4G2 (upstream_gene_variant)	13
RALGDS (upstream_gene_variant)	13
MYO1F (downstream_gene_variant)	13
ACOXL (intron_variant)	13
ZNFX1 (upstream_gene_variant)	13
AL031772.1 (intron_variant)	13
FAUP1 (non_coding_transcript_exon_variant)	13
BRD2 (upstream_gene_variant)	13
ZYG11B (intron_variant)	13
FTLP3 (non_coding_transcript_exon_variant)	13
C20orf194 (intron_variant)	13
GINM1 (downstream_gene_variant)	13
RPS18P9 (non_coding_transcript_exon_variant)	13
WIPF1 (3_prime_UTR_variant)	13
MTHFD1L (intron_variant)	13
SYNE1 (non_coding_transcript_exon_variant)	13
HSP90B1 (downstream_gene_variant)	13
TAOK3 (upstream_gene_variant)	13
RALGDS (downstream_gene_variant)	13
POMT1 (downstream_gene_variant)	13
TSPYL4 (upstream_gene_variant)	13
TAF8 (3_prime_UTR_variant)	13
TAF8 (intron_variant)	13
GTF3A (downstream_gene_variant)	13
C1QTNF9 (upstream_gene_variant)	13
MTIF3 (downstream_gene_variant)	13
EPB41 (non_coding_transcript_exon_variant)	13
LIX1L-AS1 (upstream_gene_variant)	13
PPAN-P2RY11 (downstream_gene_variant)	13
TSPAN4 (upstream_gene_variant)	13
LYPLA1P3 (non_coding_transcript_exon_variant)	13
P2RY11 (downstream_gene_variant)	13
GNRHR2 (downstream_gene_variant)	13
POLR1D (downstream_gene_variant)	13
POLR1D (intron_variant)	13
GOLGA3 (intron_variant)	13
AL121759.1 (upstream_gene_variant)	13
TAPBP (downstream_gene_variant)	13
RAF1 (downstream_gene_variant)	13
SOD2 (3_prime_UTR_variant)	13
ACTR1A (intron_variant)	13
AC132812.1 (non_coding_transcript_exon_variant)	13
AL645933.5 (downstream_gene_variant)	13
TPST1 (downstream_gene_variant)	13
HNRNPK (upstream_gene_variant)	13
NACA2 (missense_variant)	13
POLRMTP1 (non_coding_transcript_exon_variant)	13
ERN1 (3_prime_UTR_variant)	13
CAP1 (downstream_gene_variant)	13
KPNA2P3 (intron_variant)	13
PDCD4 (downstream_gene_variant)	13
RPS13P2 (non_coding_transcript_exon_variant)	13
MICOS10P2 (upstream_gene_variant)	13
FTH1P20 (non_coding_transcript_exon_variant)	13
NAXD (3_prime_UTR_variant)	13
MED16 (intron_variant)	13
LINC-PINT (intron_variant)	13
EIF3FP3 (non_coding_transcript_exon_variant)	13
NAXD (non_coding_transcript_exon_variant)	13
S1PR4-NCLN (intergenic_region)	13
FLII (downstream_gene_variant)	13
LINC00174 (intron_variant)	13
LINC00174 (non_coding_transcript_exon_variant)	13
AC008267.2 (downstream_gene_variant)	13
POC1B (intron_variant)	13
PPP1R12A (upstream_gene_variant)	13
HLA-DQB1-AS1 (intron_variant)	13
VHL (3_prime_UTR_variant)	13
RNA5SP334 (upstream_gene_variant)	13
CCT2 (upstream_gene_variant)	13
HLA-DQA1 (intron_variant)	13
MARS1 (intron_variant)	13
EDEM1 (3_prime_UTR_variant)	13
LAIR1 (3_prime_UTR_variant)	13
LINC02613 (intron_variant)	13
SAA1 (upstream_gene_variant)	13
HDLBP (intron_variant)	13
GNAS (upstream_gene_variant)	13
ST13P5 (non_coding_transcript_exon_variant)	13
CCDC65 (downstream_gene_variant)	13
PRKRA (upstream_gene_variant)	13
TRAJ37 (downstream_gene_variant)	13
MT-TP-CHR_END (intergenic_region)	13
AC244505.1 (upstream_gene_variant)	13
SDHA (non_coding_transcript_exon_variant)	13
U2SURP (downstream_gene_variant)	13
REEP5 (intron_variant)	13
CDH12 (intron_variant)	13
SFXN1 (downstream_gene_variant)	13
AL031282.1 (non_coding_transcript_exon_variant)	13
PPP2R5C (intron_variant)	13
AL138831.3 (upstream_gene_variant)	13
ST6GAL1 (non_coding_transcript_exon_variant)	13
HSPA9 (intron_variant)	13
GLRX3P2 (non_coding_transcript_exon_variant)	13
SERPINB9 (3_prime_UTR_variant)	13
HORMAD2-AS1 (downstream_gene_variant)	13
HSPD1P1 (non_coding_transcript_exon_variant)	13
SERBP1P5 (non_coding_transcript_exon_variant)	13
SSR1 (3_prime_UTR_variant)	13
TRAF3IP3 (non_coding_transcript_exon_variant)	13
SERBP1P1 (non_coding_transcript_exon_variant)	13
FBXO28 (downstream_gene_variant)	13
ACIN1 (upstream_gene_variant)	13
FLNA (downstream_gene_variant)	13
CD99 (upstream_gene_variant)	13
ARL14EPL (intron_variant)	13
STIMATE (3_prime_UTR_variant)	13
PTPRC (downstream_gene_variant)	13
AC010343.1 (non_coding_transcript_exon_variant)	13
RPL4 (downstream_gene_variant)	13
COPA (intron_variant)	13
RNPS1P1 (non_coding_transcript_exon_variant)	13
MYH9 (upstream_gene_variant)	13
MYH9 (splice_region_variant&intron_variant)	13
ABCF3 (upstream_gene_variant)	13
PABPC1P3 (non_coding_transcript_exon_variant)	13
MRNIP (downstream_gene_variant)	13
AC096919.1 (upstream_gene_variant)	13
RPL10AP6 (non_coding_transcript_exon_variant)	13
LINS1 (downstream_gene_variant)	13
PTPRG (intron_variant)	13
IL4R (intron_variant)	13
NSD1 (downstream_gene_variant)	13
ACADVL (downstream_gene_variant)	13
C22orf39 (intron_variant)	13
HIRA (intron_variant)	13
DVL2 (downstream_gene_variant)	13
AARS1 (downstream_gene_variant)	13
RBM23 (downstream_gene_variant)	13
SDHA (downstream_gene_variant)	13
AC010343.3 (intron_variant)	13
EMC6 (upstream_gene_variant)	13
KCNAB2 (non_coding_transcript_exon_variant)	13
MT-TP (upstream_gene_variant)	13
PRKCH (downstream_gene_variant)	13
KCNAB2 (3_prime_UTR_variant)	13
TRAPPC13 (downstream_gene_variant)	13
BTN3A2 (downstream_gene_variant)	13
PIK3R1 (downstream_gene_variant)	13
P2RX5-TAX1BP3 (intron_variant)	13
CHD2 (upstream_gene_variant)	13
TACC3 (intron_variant)	13
LBR (downstream_gene_variant)	13
MTRR (upstream_gene_variant)	13
CYFIP2 (downstream_gene_variant)	13
PSMA6P1 (non_coding_transcript_exon_variant)	13
PCDH11Y (intron_variant)	13
CCDC66 (non_coding_transcript_exon_variant)	13
ARHGEF3 (downstream_gene_variant)	13
TBCE (upstream_gene_variant)	13
KARS1 (intron_variant)	13
DOCK2 (non_coding_transcript_exon_variant)	13
SRSF10 (intron_variant)	13
UBA1 (upstream_gene_variant)	13
NDUFS2 (non_coding_transcript_exon_variant)	13
AL354714.2 (non_coding_transcript_exon_variant)	13
SLC12A6 (downstream_gene_variant)	13
AL139807.1 (intron_variant)	13
AC022916.2 (upstream_gene_variant)	12
PPIA (3_prime_UTR_variant)	12
MTRR (non_coding_transcript_exon_variant)	12
CD53 (downstream_gene_variant)	12
CD53 (intron_variant)	12
AC009487.2 (non_coding_transcript_exon_variant)	12
PACS1 (downstream_gene_variant)	12
ATMIN (downstream_gene_variant)	12
SPATA13 (3_prime_UTR_variant)	12
PSME2P2 (non_coding_transcript_exon_variant)	12
SLC35E2B (downstream_gene_variant)	12
PASK (upstream_gene_variant)	12
FAM118A (3_prime_UTR_variant)	12
FTSJ3 (upstream_gene_variant)	12
SLC4A10 (intron_variant)	12
APOL1 (downstream_gene_variant)	12
SMC1B (downstream_gene_variant)	12
SLFN5 (downstream_gene_variant)	12
AP2M1 (downstream_gene_variant)	12
AC011468.3 (intron_variant)	12
UBE2F-SCLY (non_coding_transcript_exon_variant)	12
PPP2R5D (downstream_gene_variant)	12
POLR1D (non_coding_transcript_exon_variant)	12
RBM5 (downstream_gene_variant)	12
UBE2F-SCLY (3_prime_UTR_variant)	12
SCLY (non_coding_transcript_exon_variant)	12
AC091607.2 (downstream_gene_variant)	12
GCFC2 (intron_variant)	12
PITPNM1 (downstream_gene_variant)	12
TECPR1 (downstream_gene_variant)	12
N4BP2L2 (intron_variant)	12
ATP5F1A (upstream_gene_variant)	12
ARPC1B (downstream_gene_variant)	12
RBM8A (3_prime_UTR_variant)	12
CHD2 (downstream_gene_variant)	12
ATP5F1A (downstream_gene_variant)	12
TRIM22 (intron_variant)	12
HSPA9 (downstream_gene_variant)	12
ZNF616 (upstream_gene_variant)	12
UXS1 (intron_variant)	12
NAP1L4 (upstream_gene_variant)	12
AC132942.1 (upstream_gene_variant)	12
RPL7AP6 (non_coding_transcript_exon_variant)	12
LIMK2 (downstream_gene_variant)	12
RAB3GAP2 (downstream_gene_variant)	12
GRK2 (downstream_gene_variant)	12
TAF8 (downstream_gene_variant)	12
RPA1 (downstream_gene_variant)	12
MCM7 (intron_variant)	12
AL354740.1 (intron_variant)	12
RPL7L1 (3_prime_UTR_variant)	12
PARP4 (downstream_gene_variant)	12
ARPC3P1 (non_coding_transcript_exon_variant)	12
C6orf226 (downstream_gene_variant)	12
KARS1 (upstream_gene_variant)	12
SLC35E2B (intron_variant)	12
ZNF252P (downstream_gene_variant)	12
SNRPN (downstream_gene_variant)	12
PIEZO1 (downstream_gene_variant)	12
C20orf194 (non_coding_transcript_exon_variant)	12
SMCHD1 (upstream_gene_variant)	12
AC007161.3 (intron_variant)	12
KANSL1 (non_coding_transcript_exon_variant)	12
ZC3H12D (upstream_gene_variant)	12
ZC3H12D (downstream_gene_variant)	12
GLI1 (downstream_gene_variant)	12
RBM8A (intron_variant)	12
THUMPD3-AS1 (intron_variant)	12
ARHGAP9 (downstream_gene_variant)	12
SMARCE1 (upstream_gene_variant)	12
SMARCE1 (non_coding_transcript_exon_variant)	12
SMARCE1 (downstream_gene_variant)	12
AL158850.1 (intron_variant)	12
UBE2D3P1 (non_coding_transcript_exon_variant)	12
STIMATE-MUSTN1 (non_coding_transcript_exon_variant)	12
ADAR (non_coding_transcript_exon_variant)	12
GLS (downstream_gene_variant)	12
BTF3 (non_coding_transcript_exon_variant)	12
SLC25A51 (intron_variant)	12
AC090589.1 (non_coding_transcript_exon_variant)	12
NRBP1 (downstream_gene_variant)	12
EMC4 (downstream_gene_variant)	12
ARHGEF3 (non_coding_transcript_exon_variant)	12
DIMT1 (intron_variant)	12
AL161909.1 (non_coding_transcript_exon_variant)	12
RAP1B (intron_variant)	12
AHNAK (intron_variant)	12
TGFBR3 (3_prime_UTR_variant)	12
ANO4 (intron_variant)	12
AC063947.2 (non_coding_transcript_exon_variant)	12
GAK (intron_variant)	12
HSP90B1 (intron_variant)	12
ADAR (downstream_gene_variant)	12
RNF166 (downstream_gene_variant)	12
TGFBR3 (non_coding_transcript_exon_variant)	12
CCDC66 (intron_variant)	12
ACSM3 (intron_variant)	12
KANSL1 (upstream_gene_variant)	12
AL031772.1 (downstream_gene_variant)	12
BX322650.1 (non_coding_transcript_exon_variant)	12
ATG4B (3_prime_UTR_variant)	12
TRIM14 (intron_variant)	12
CYTH4 (downstream_gene_variant)	12
CYTH4 (non_coding_transcript_exon_variant)	12
TAF15 (intron_variant)	12
HCLS1 (non_coding_transcript_exon_variant)	12
CARD8 (3_prime_UTR_variant)	12
GSDMD (upstream_gene_variant)	12
BIN2 (downstream_gene_variant)	12
PSMD2 (downstream_gene_variant)	12
MOV10 (upstream_gene_variant)	12
PACS1 (upstream_gene_variant)	12
COX7A2L (downstream_gene_variant)	12
AC010422.6 (intron_variant)	12
INPP5K (downstream_gene_variant)	12
EIF3D (upstream_gene_variant)	12
RBM8A (downstream_gene_variant)	12
SF3B1 (downstream_gene_variant)	12
ING5 (upstream_gene_variant)	12
YWHAZP4 (non_coding_transcript_exon_variant)	12
RNA5SP379 (downstream_gene_variant)	12
CBX7 (intron_variant)	12
WDR97 (upstream_gene_variant)	12
HSPD1P4 (non_coding_transcript_exon_variant)	12
PJVK (upstream_gene_variant)	12
SH3TC1 (downstream_gene_variant)	12
TPRG1 (downstream_gene_variant)	12
SHARPIN (intron_variant)	12
ANKRD44 (intron_variant)	12
RPS6P25 (non_coding_transcript_exon_variant)	12
KLC1 (intron_variant)	12
DGKA (downstream_gene_variant)	12
SH3TC1 (3_prime_UTR_variant)	12
DUS1L (downstream_gene_variant)	12
SRP19 (non_coding_transcript_exon_variant)	12
KIZ-AS1 (intron_variant)	12
EVL (downstream_gene_variant)	12
PGAM5 (downstream_gene_variant)	12
LINC00894 (intron_variant)	12
GABRB3 (intron_variant)	12
SQSTM1 (downstream_gene_variant)	12
ZNRD1ASP (non_coding_transcript_exon_variant)	12
MT-TS1 (upstream_gene_variant)	12
MT-ND5 (upstream_gene_variant)	12
FAM89A (intron_variant)	12
SPOCK2 (3_prime_UTR_variant)	12
CGGBP1 (intron_variant)	12
CNN2 (3_prime_UTR_variant)	12
MT-TD (downstream_gene_variant)	12
GPATCH4 (downstream_gene_variant)	12
MT-TS2 (upstream_gene_variant)	12
RPL35P1 (non_coding_transcript_exon_variant)	12
GLG1 (upstream_gene_variant)	12
CCAR2 (downstream_gene_variant)	12
MIR1182 (upstream_gene_variant)	12
ITGB1 (downstream_gene_variant)	12
TRAJ39 (downstream_gene_variant)	12
RAB1A (intron_variant)	12
PRPF40A (downstream_gene_variant)	12
AC073130.2 (intron_variant)	12
UBE2G2 (non_coding_transcript_exon_variant)	12
RPS19P3 (non_coding_transcript_exon_variant)	12
UBE2G2 (downstream_gene_variant)	12
TES (downstream_gene_variant)	12
AC002066.1 (intron_variant)	12
FUT11 (intron_variant)	12
PTPRE (non_coding_transcript_exon_variant)	12
POLR2A (non_coding_transcript_exon_variant)	12
EIF5A (downstream_gene_variant)	12
LINC02332 (downstream_gene_variant)	12
SEC24C (downstream_gene_variant)	12
SEMA4B (downstream_gene_variant)	12
TPP2 (intron_variant)	12
SORL1 (upstream_gene_variant)	12
SEC31A (upstream_gene_variant)	12
CNOT1 (downstream_gene_variant)	12
TMEM50B (downstream_gene_variant)	12
AC013287.1 (intron_variant)	12
AKAP13 (missense_variant)	12
TMEM259 (downstream_gene_variant)	12
TRBJ2-7 (downstream_gene_variant)	12
STARD5 (downstream_gene_variant)	12
DDX6 (downstream_gene_variant)	12
CA15P1 (upstream_gene_variant)	12
HSPA8P5 (non_coding_transcript_exon_variant)	12
S1PR1 (upstream_gene_variant)	12
NCLN (upstream_gene_variant)	12
LDLRAP1 (non_coding_transcript_exon_variant)	12
AC022558.2 (intron_variant)	12
AC008012.1 (intron_variant)	12
IFNAR2 (3_prime_UTR_variant)	12
PTK2B (upstream_gene_variant)	12
RHCE (downstream_gene_variant)	12
AC087286.3 (upstream_gene_variant)	12
AC021739.5 (downstream_gene_variant)	12
MT-TL2 (upstream_gene_variant)	12
PIK3CD (downstream_gene_variant)	12
HCG18 (intron_variant)	12
AC243960.2 (non_coding_transcript_exon_variant)	12
