Variant	N
UBE2F (intron_variant)	35
AL662844.4 (non_coding_transcript_exon_variant)	35
AC040977.2 (intron_variant)	35
NKAIN3 (intron_variant)	35
KHNYN (3_prime_UTR_variant)	35
TMEM131 (intron_variant)	35
AAK1 (intron_variant)	35
WWP1 (intron_variant)	35
EEF1DP1 (non_coding_transcript_exon_variant)	35
LRCH3 (downstream_gene_variant)	35
RPS6KA2 (intron_variant)	35
RPRD2 (intron_variant)	35
PJA2 (intron_variant)	35
PDS5A (intron_variant)	35
ELP2 (intron_variant)	35
PDE4D (intron_variant)	35
ARAP2 (intron_variant)	35
RBBP4P1 (non_coding_transcript_exon_variant)	35
LINC00623 (intron_variant)	35
LINC00894 (intron_variant)	35
AC001226.2 (intron_variant)	35
EIF2B5 (downstream_gene_variant)	35
TPP2 (intron_variant)	35
AL354696.2 (intron_variant)	35
PIEZO1 (downstream_gene_variant)	34
KAT6A (intron_variant)	34
CFLAR (3_prime_UTR_variant)	34
ZNF506 (intron_variant)	34
ITK (downstream_gene_variant)	34
ENOSF1 (downstream_gene_variant)	34
LONP2 (intron_variant)	34
TAF1D (intron_variant)	34
CCDC158 (intron_variant)	34
CCSER2 (intron_variant)	34
ULBP1 (downstream_gene_variant)	34
MTND4P12 (downstream_gene_variant)	34
NDUFS1 (downstream_gene_variant)	34
AL132800.1 (upstream_gene_variant)	34
UBE2I (upstream_gene_variant)	34
USP20 (intron_variant)	34
RMDN1 (intron_variant)	34
OIP5-AS1 (downstream_gene_variant)	34
ZNF660 (intron_variant)	34
BNIP2 (downstream_gene_variant)	34
GVINP1 (non_coding_transcript_exon_variant)	34
AC091564.1-GVINP1 (intergenic_region)	34
CLCN3P1 (non_coding_transcript_exon_variant)	34
CD44 (upstream_gene_variant)	34
PIBF1 (intron_variant)	34
AL359263.1 (non_coding_transcript_exon_variant)	34
XPOTP1 (non_coding_transcript_exon_variant)	34
IQCB1 (intron_variant)	34
TAF8 (downstream_gene_variant)	34
BTD (intron_variant)	34
IRF1 (non_coding_transcript_exon_variant)	34
OIP5-AS1 (intron_variant)	34
TTC3 (upstream_gene_variant)	34
HIRA (intron_variant)	34
VHL (downstream_gene_variant)	34
LINC00910 (upstream_gene_variant)	34
RNF125 (3_prime_UTR_variant)	34
AP000311.1 (intron_variant)	34
NPC1 (intron_variant)	34
DND1P1 (upstream_gene_variant)	34
TRAJ32 (upstream_gene_variant)	34
RBL2 (upstream_gene_variant)	34
KANSL1 (non_coding_transcript_exon_variant)	34
AL355497.1 (intron_variant)	34
AL590623.1-KSR1P1 (intergenic_region)	34
ZRANB3 (intron_variant)	34
DNAH1 (intron_variant)	34
RIPOR2 (downstream_gene_variant)	34
AL121845.3 (intron_variant)	34
TUT4 (intron_variant)	34
TNIP1 (intron_variant)	34
ERC1 (intron_variant)	34
HLA-A-HLA-W (intergenic_region)	34
AC008012.1 (intron_variant)	34
HSP90AB3P (non_coding_transcript_exon_variant)	34
ACTR2 (intron_variant)	34
ANKRD23 (intron_variant)	33
ZNF609 (intron_variant)	33
MRPL30 (intron_variant)	33
SLC22A23 (downstream_gene_variant)	33
JPX (intron_variant)	33
PGPEP1 (intron_variant)	33
ENSA (intron_variant)	33
RBM8A (downstream_gene_variant)	33
ZNF765 (intron_variant)	33
AFG3L1P (upstream_gene_variant)	33
ABLIM1 (downstream_gene_variant)	33
GNRHR2 (downstream_gene_variant)	33
ARNTL (intron_variant)	33
LIX1L-AS1 (upstream_gene_variant)	33
MDM4 (downstream_gene_variant)	33
ZC3HAV1 (intron_variant)	33
TRAJ39 (downstream_gene_variant)	33
AL139815.1 (upstream_gene_variant)	33
CNOT1 (downstream_gene_variant)	33
PAFAH1B1 (intron_variant)	33
CAMK4 (downstream_gene_variant)	33
MGAT4A (downstream_gene_variant)	33
MIR2052HG (intron_variant)	33
PGK1P2 (non_coding_transcript_exon_variant)	33
PTPN2 (intron_variant)	33
RBBP4 (downstream_gene_variant)	33
USP48 (intron_variant)	33
IFNAR2 (downstream_gene_variant)	33
PPIG (intron_variant)	33
AL031428.1 (intron_variant)	33
HPCAL1 (intron_variant)	33
NLRC5 (intron_variant)	33
TRAJ35 (upstream_gene_variant)	33
AMPD3 (downstream_gene_variant)	33
PSIP1 (downstream_gene_variant)	33
ACADM (intron_variant)	33
AC003006.1 (intron_variant)	33
PREX1 (intron_variant)	33
SGMS1 (intron_variant)	33
CD55 (intron_variant)	33
BAZ1A (intron_variant)	33
RNF141 (downstream_gene_variant)	33
GOLGA4 (intron_variant)	33
TRIM22 (intron_variant)	33
GPR174 (intron_variant)	33
AC019205.1 (non_coding_transcript_exon_variant)	33
RNF213 (intron_variant)	33
LINC00539 (intron_variant)	33
LINS1 (intron_variant)	33
ABHD12 (intron_variant)	33
B4GALT1 (intron_variant)	33
RNF111 (intron_variant)	33
TTC39C (downstream_gene_variant)	33
NSD1 (downstream_gene_variant)	33
KIAA2012 (intron_variant)	33
RAP1A (intron_variant)	33
SARAF (downstream_gene_variant)	33
BX322650.1 (non_coding_transcript_exon_variant)	33
GNAQ (intron_variant)	33
ALG13 (intron_variant)	32
SVIL2P (intron_variant)	32
NGLY1 (intron_variant)	32
TAF15 (intron_variant)	32
TTLL3 (intron_variant)	32
DENND1B (intron_variant)	32
THUMPD3-AS1 (intron_variant)	32
PNKD (intron_variant)	32
NCAPD2 (downstream_gene_variant)	32
SIMC1 (intron_variant)	32
ANXA6 (intron_variant)	32
PHAX (downstream_gene_variant)	32
NUP88 (downstream_gene_variant)	32
CCT8P1 (non_coding_transcript_exon_variant)	32
NDUFA12 (intron_variant)	32
CNTRL (intron_variant)	32
CRTC3 (intron_variant)	32
NUCB2 (intron_variant)	32
TAF8 (intron_variant)	32
COMMD10 (intron_variant)	32
LIMD1 (3_prime_UTR_variant)	32
PVT1 (downstream_gene_variant)	32
GALM (intron_variant)	32
ANKRD10 (downstream_gene_variant)	32
POLR1C (intron_variant)	32
TMOD3 (downstream_gene_variant)	32
EIF3M (downstream_gene_variant)	32
CAP1P2 (non_coding_transcript_exon_variant)	32
SNX1 (intron_variant)	32
ATRN (intron_variant)	32
LRRFIP2 (intron_variant)	32
MAPK14 (intron_variant)	32
SRP9 (intron_variant)	32
HLA-H (intron_variant)	32
AL645929.1 (non_coding_transcript_exon_variant)	32
PCNX1 (intron_variant)	32
GAPDHP1 (non_coding_transcript_exon_variant)	32
TIMM50 (upstream_gene_variant)	32
TMEM14B (intron_variant)	32
MTFR1 (intron_variant)	32
CTSC (3_prime_UTR_variant)	32
TBXAS1 (intron_variant)	32
LPIN2 (intron_variant)	32
PSMA3-AS1 (intron_variant)	32
AC016831.1 (intron_variant)	32
ITGAL (downstream_gene_variant)	32
PRRC2B (intron_variant)	32
NT5C2 (intron_variant)	32
TPK1 (intron_variant)	32
CTSS (intron_variant)	32
SNRPD3 (3_prime_UTR_variant)	32
HORMAD2-AS1 (intron_variant)	32
INPP4B (downstream_gene_variant)	32
LRMP (intron_variant)	32
HLA-C (3_prime_UTR_variant)	32
CLTC (downstream_gene_variant)	32
AC092329.3 (intron_variant)	32
UBE3C (downstream_gene_variant)	32
ESYT2 (downstream_gene_variant)	32
NIN (intron_variant)	32
NDUFS1 (3_prime_UTR_variant)	32
RSU1 (intron_variant)	32
PSMA1 (intron_variant)	32
ZNF28 (intron_variant)	32
MARK3 (upstream_gene_variant)	32
STAT4 (downstream_gene_variant)	32
KDM5B (downstream_gene_variant)	32
GFM1 (downstream_gene_variant)	32
HDLBP (upstream_gene_variant)	32
CDK17 (intron_variant)	32
CHCHD3 (intron_variant)	32
HSP90B1 (downstream_gene_variant)	32
ABHD3 (intron_variant)	32
AC074032.1 (intron_variant)	32
HLA-DPA1 (upstream_gene_variant)	32
SYNE2 (downstream_gene_variant)	32
AC073136.1 (non_coding_transcript_exon_variant)	31
GBP2 (downstream_gene_variant)	31
LDHAP4 (non_coding_transcript_exon_variant)	31
NOP14-AS1 (intron_variant)	31
ASIC2 (intron_variant)	31
AP4S1 (downstream_gene_variant)	31
AC010522.1 (intron_variant)	31
DNM2 (downstream_gene_variant)	31
AC024610.2 (intron_variant)	31
AC004147.4 (intron_variant)	31
FAM177A1 (intron_variant)	31
PCSK7 (non_coding_transcript_exon_variant)	31
AC004076.1 (intron_variant)	31
ZNF708 (downstream_gene_variant)	31
BNIP2 (intron_variant)	31
SEPTIN7P6 (non_coding_transcript_exon_variant)	31
NUMA1 (downstream_gene_variant)	31
CD28 (intron_variant)	31
KLC1 (upstream_gene_variant)	31
CMC2 (intron_variant)	31
ZNF611 (intron_variant)	31
FBXL17 (intron_variant)	31
LHFPL3 (intron_variant)	31
METTL16 (intron_variant)	31
EIF4A1P10 (non_coding_transcript_exon_variant)	31
ZNF568 (intron_variant)	31
IL12A-AS1 (intron_variant)	31
C22orf39 (intron_variant)	31
WWP2 (upstream_gene_variant)	31
HLA-DRB6 (non_coding_transcript_exon_variant)	31
MDM4 (3_prime_UTR_variant)	31
CUL3 (downstream_gene_variant)	31
AL589880.1 (downstream_gene_variant)	31
A2MP1 (intron_variant)	31
ANKRD28 (intron_variant)	31
ZNF276 (upstream_gene_variant)	31
PACS1 (upstream_gene_variant)	31
CATSPERB (intron_variant)	31
RASGRP1 (intron_variant)	31
BISPR (downstream_gene_variant)	31
GMDS-DT (intron_variant)	31
KMT2E (downstream_gene_variant)	31
NLRC5 (downstream_gene_variant)	31
C6orf226 (downstream_gene_variant)	31
EEF1D (upstream_gene_variant)	31
TGFBR3 (intron_variant)	31
SNX19 (intron_variant)	31
RRP36 (upstream_gene_variant)	31
GSPT1 (intron_variant)	31
CHURC1 (downstream_gene_variant)	31
AC012309.1 (intron_variant)	31
DCAF5 (intron_variant)	31
ATM (intron_variant)	31
MRI1 (downstream_gene_variant)	31
HLA-G (non_coding_transcript_exon_variant)	31
ZEB1 (intron_variant)	31
DYM (intron_variant)	31
AC004151.1 (downstream_gene_variant)	31
RBM8A (intron_variant)	31
AC245100.4 (downstream_gene_variant)	31
LINC00544 (intron_variant)	31
AC004151.1 (upstream_gene_variant)	31
ZNF148 (intron_variant)	31
SH3KBP1 (intron_variant)	31
LRIG1 (intron_variant)	31
AL137856.1 (intron_variant)	31
AC026877.1 (non_coding_transcript_exon_variant)	31
TMEM165 (intron_variant)	31
SAMHD1 (downstream_gene_variant)	31
LINC00544 (downstream_gene_variant)	31
SPATA13 (intron_variant)	31
LARS1 (downstream_gene_variant)	31
ZNF654 (intron_variant)	31
CD58 (intron_variant)	31
LY9 (intron_variant)	31
CTSS (downstream_gene_variant)	31
PTER (intron_variant)	31
ELP2 (downstream_gene_variant)	31
BIN2P1 (non_coding_transcript_exon_variant)	31
OPHN1 (intron_variant)	31
LIMD1-AS1 (intron_variant)	31
AP002414.4 (non_coding_transcript_exon_variant)	31
ARHGAP15 (downstream_gene_variant)	31
CD226 (downstream_gene_variant)	31
IL10RB (upstream_gene_variant)	31
PHAX (3_prime_UTR_variant)	31
IRF1 (intron_variant)	31
AC099513.1 (downstream_gene_variant)	31
TESPA1 (downstream_gene_variant)	30
AP000317.2 (intron_variant)	30
PPP6R3 (intron_variant)	30
COTL1 (intron_variant)	30
GIT2 (upstream_gene_variant)	30
RPS10-NUDT3 (downstream_gene_variant)	30
NEDD9 (intron_variant)	30
STXBP3 (downstream_gene_variant)	30
KLHL22 (intron_variant)	30
TESPA1 (intron_variant)	30
HEATR1 (downstream_gene_variant)	30
MED15 (intron_variant)	30
SNHG14 (non_coding_transcript_exon_variant)	30
CAMKMT (intron_variant)	30
MARCHF1 (intron_variant)	30
ANKHD1 (intron_variant)	30
TASOR2 (intron_variant)	30
LINC00539 (downstream_gene_variant)	30
PCSK7 (downstream_gene_variant)	30
AC013717.1 (intron_variant)	30
CLTC (upstream_gene_variant)	30
NCALD (intron_variant)	30
CLASP1 (intron_variant)	30
MRPL30 (downstream_gene_variant)	30
C19orf53 (upstream_gene_variant)	30
ATM (downstream_gene_variant)	30
UBA6-AS1 (intron_variant)	30
BCR (intron_variant)	30
ATG4B (downstream_gene_variant)	30
TSC2 (downstream_gene_variant)	30
GNL3L (3_prime_UTR_variant)	30
HSP90B1 (intron_variant)	30
ERAP2 (intron_variant)	30
MYL12B (intron_variant)	30
SARAF (upstream_gene_variant)	30
LAX1 (downstream_gene_variant)	30
LINC00667 (intron_variant)	30
OIP5-AS1 (non_coding_transcript_exon_variant)	30
AP000357.2 (downstream_gene_variant)	30
AL606489.1 (intron_variant)	30
LINC00667 (downstream_gene_variant)	30
COPA (intron_variant)	30
AL451062.4 (intron_variant)	30
HLA-DPA1 (downstream_gene_variant)	30
EXOC3 (upstream_gene_variant)	30
CAGE1 (intron_variant)	30
AL139095.3 (downstream_gene_variant)	30
HLA-DPA1 (non_coding_transcript_exon_variant)	30
PGPEP1 (3_prime_UTR_variant)	30
RAB6A (intron_variant)	30
ITGAL (intron_variant)	30
ENOSF1 (intron_variant)	30
TVP23C-CDRT4 (intron_variant)	30
POMT1 (downstream_gene_variant)	30
CTSS (3_prime_UTR_variant)	30
CWF19L1 (intron_variant)	30
ITPR1 (intron_variant)	30
AC092587.1 (downstream_gene_variant)	30
AL139300.1 (intron_variant)	30
ZIM2-AS1 (intron_variant)	30
VPS53 (intron_variant)	30
LIME1 (upstream_gene_variant)	30
NSUN4 (downstream_gene_variant)	30
AC093162.3 (downstream_gene_variant)	30
AL669831.3 (upstream_gene_variant)	30
ZNF638 (intron_variant)	30
NLRC5 (upstream_gene_variant)	30
SEC24C (downstream_gene_variant)	30
AL109930.1 (intron_variant)	30
BRWD1 (intron_variant)	30
HIVEP3 (intron_variant)	30
MTRR (downstream_gene_variant)	30
LINC00944 (intron_variant)	30
LPP (intron_variant)	30
RPSAP41 (downstream_gene_variant)	30
MLLT10 (intron_variant)	30
C16orf72 (3_prime_UTR_variant)	30
MRPL19 (downstream_gene_variant)	30
AC092045.1 (non_coding_transcript_exon_variant)	30
GVINP1 (downstream_gene_variant)	30
DDOST (downstream_gene_variant)	30
WAC (intron_variant)	30
MTND1P23 (downstream_gene_variant)	30
GRAMD1B (downstream_gene_variant)	30
GAPDHP63 (non_coding_transcript_exon_variant)	30
UNC13D (downstream_gene_variant)	30
PSIP1 (intron_variant)	30
GAPDHP65 (non_coding_transcript_exon_variant)	30
FBXO28 (downstream_gene_variant)	30
NEMF (downstream_gene_variant)	30
DNM2 (upstream_gene_variant)	30
SRP19 (3_prime_UTR_variant)	30
RHEB (intron_variant)	30
MPRIP (intron_variant)	30
ZNF33A (intron_variant)	30
LINC00861 (intron_variant)	30
PTCD3 (downstream_gene_variant)	30
PEX11B (upstream_gene_variant)	30
NR3C2 (intron_variant)	30
IL7R (upstream_gene_variant)	30
EIF3EP1 (non_coding_transcript_exon_variant)	30
MTND2P28 (downstream_gene_variant)	30
TOX (intron_variant)	29
BISPR (intron_variant)	29
MTCO3P12 (upstream_gene_variant)	29
SEMA4B (downstream_gene_variant)	29
MOB1B (intron_variant)	29
AL034370.1 (non_coding_transcript_exon_variant)	29
UTRN (intron_variant)	29
PDE7A (intron_variant)	29
KMT2E (intron_variant)	29
CARD8 (3_prime_UTR_variant)	29
AC022182.1 (intron_variant)	29
CRACR2A (intron_variant)	29
AC004951.4 (intron_variant)	29
STIMATE-MUSTN1 (intron_variant)	29
ANKRD11 (intron_variant)	29
AL157713.1 (non_coding_transcript_exon_variant)	29
HOOK3 (intron_variant)	29
NFRKB (downstream_gene_variant)	29
STX18-AS1 (intron_variant)	29
POLR2J4 (intron_variant)	29
ANO6 (intron_variant)	29
FCHO1 (upstream_gene_variant)	29
CASC16 (upstream_gene_variant)	29
TNIP1 (upstream_gene_variant)	29
MTRR (intron_variant)	29
FUT11 (intron_variant)	29
STYX (intron_variant)	29
ANKHD1-EIF4EBP3 (intron_variant)	29
RABGEF1 (intron_variant)	29
DUSP16 (intron_variant)	29
ATG10 (intron_variant)	29
TNKS (intron_variant)	29
RPTOR (intron_variant)	29
AC006001.3 (intron_variant)	29
FDFT1 (upstream_gene_variant)	29
GRK6P1 (non_coding_transcript_exon_variant)	29
SNX5P1 (non_coding_transcript_exon_variant)	29
AC009070.1 (intron_variant)	29
AC026462.4 (intron_variant)	29
AL138733.1 (intron_variant)	29
TM9SF3 (intron_variant)	29
PCDH11Y (intron_variant)	29
MFAP5 (downstream_gene_variant)	29
AL360169.2 (intron_variant)	29
HADHAP2 (non_coding_transcript_exon_variant)	29
PGPEP1 (downstream_gene_variant)	29
GCFC2 (downstream_gene_variant)	29
EMB (intron_variant)	29
M6PR (upstream_gene_variant)	29
NR3C1 (intron_variant)	29
AC022966.1 (downstream_gene_variant)	29
DNM1L (downstream_gene_variant)	29
COX4I1 (upstream_gene_variant)	29
CEACAM21 (intron_variant)	29
SH3TC1 (downstream_gene_variant)	29
AL024498.2 (intron_variant)	29
ATOX1 (intron_variant)	29
ASH1L (intron_variant)	29
STRADB (intron_variant)	29
AL671883.2 (non_coding_transcript_exon_variant)	29
FARS2 (intron_variant)	29
RAPGEF6 (intron_variant)	29
LINC02210-CRHR1 (intron_variant)	29
NPC1 (downstream_gene_variant)	29
EPB41 (downstream_gene_variant)	29
HLA-DPB1 (3_prime_UTR_variant)	29
MRI1 (3_prime_UTR_variant)	29
AHRR (intron_variant)	29
TRAJ36 (upstream_gene_variant)	29
CRBN (upstream_gene_variant)	29
LITAF (intron_variant)	29
FMNL1 (upstream_gene_variant)	29
RBM8A (3_prime_UTR_variant)	29
RNF125 (intron_variant)	29
STAT1 (downstream_gene_variant)	29
LGALS8 (intron_variant)	29
RPAIN (downstream_gene_variant)	29
AL354740.1 (intron_variant)	29
AL354740.1 (non_coding_transcript_exon_variant)	29
PRKCE (intron_variant)	29
ALOX12-AS1 (intron_variant)	29
TNFSF8 (intron_variant)	29
RAB27A (intron_variant)	29
NDUFAF6 (intron_variant)	29
LINC01619 (intron_variant)	29
ELP2 (upstream_gene_variant)	29
MYO1F (intron_variant)	29
CD6 (downstream_gene_variant)	29
MPRIPP1 (downstream_gene_variant)	29
RPL18AP15 (downstream_gene_variant)	29
DOCK2 (downstream_gene_variant)	29
NIBAN1 (downstream_gene_variant)	29
HSPA8P8 (non_coding_transcript_exon_variant)	29
RNF149 (intron_variant)	29
CNN2 (downstream_gene_variant)	29
DCAF10 (intron_variant)	29
CERS5 (downstream_gene_variant)	29
SPTAN1 (intron_variant)	29
MLLT3 (intron_variant)	29
INPP5B (downstream_gene_variant)	29
TLK2P1 (non_coding_transcript_exon_variant)	29
CGAS (intron_variant)	29
TFCP2 (intron_variant)	29
AC092755.1 (intron_variant)	29
ADAM10 (intron_variant)	29
PA2G4P4 (non_coding_transcript_exon_variant)	29
UBASH3A (intron_variant)	29
MSC-AS1 (intron_variant)	29
KDM5B (upstream_gene_variant)	29
AP2B1 (intron_variant)	29
CLN5 (upstream_gene_variant)	29
MDM2 (3_prime_UTR_variant)	29
CD53 (intron_variant)	28
PSMA3 (intron_variant)	28
CTHRC1P1-KIF4CP (intergenic_region)	28
ADA2 (downstream_gene_variant)	28
HSPA8P9 (non_coding_transcript_exon_variant)	28
PRPF40A (downstream_gene_variant)	28
SENP6 (intron_variant)	28
CBX7 (intron_variant)	28
TIMM50 (intron_variant)	28
STRADA (intron_variant)	28
GOLGA3 (downstream_gene_variant)	28
ZNF213-AS1 (intron_variant)	28
THEM4 (intron_variant)	28
CMAHP (upstream_gene_variant)	28
STAT5B (intron_variant)	28
INTS6P1 (non_coding_transcript_exon_variant)	28
GABPB1-AS1 (non_coding_transcript_exon_variant)	28
SLC25A26 (intron_variant)	28
AC022400.9 (upstream_gene_variant)	28
SLC9A7 (intron_variant)	28
AL121845.3 (upstream_gene_variant)	28
OTUD4P1 (non_coding_transcript_exon_variant)	28
CARS2 (intron_variant)	28
TMOD3 (3_prime_UTR_variant)	28
LAIR1 (3_prime_UTR_variant)	28
MROH7-TTC4 (intron_variant)	28
SFXN1 (downstream_gene_variant)	28
TGFB1 (intron_variant)	28
RNF10 (downstream_gene_variant)	28
ANAPC5 (upstream_gene_variant)	28
AC092184.3 (upstream_gene_variant)	28
TPTEP2-CSNK1E (intron_variant)	28
IFNG-AS1 (intron_variant)	28
EFCAB5 (intron_variant)	28
LARS1 (intron_variant)	28
ARPC2 (non_coding_transcript_exon_variant)	28
AC005726.1 (intron_variant)	28
CNST (intron_variant)	28
GLB1 (intron_variant)	28
ESR2 (intron_variant)	28
FAF1 (intron_variant)	28
HNRNPKP2 (non_coding_transcript_exon_variant)	28
CHURC1 (intron_variant)	28
PIK3R1 (intron_variant)	28
DIP2A (upstream_gene_variant)	28
A2M (intron_variant)	28
CYREN (upstream_gene_variant)	28
CNDP2 (downstream_gene_variant)	28
AC092115.2 (non_coding_transcript_exon_variant)	28
RAB10 (intron_variant)	28
SENP5 (intron_variant)	28
AC011468.2 (intron_variant)	28
PAM16 (upstream_gene_variant)	28
RABGAP1L (downstream_gene_variant)	28
DGLUCY (intron_variant)	28
MPHOSPH9 (intron_variant)	28
SLFN5 (intron_variant)	28
CTBP1 (upstream_gene_variant)	28
LINC01578 (downstream_gene_variant)	28
APOBEC3F (downstream_gene_variant)	28
SMC4 (downstream_gene_variant)	28
MAP4K5 (intron_variant)	28
SRP19 (intron_variant)	28
ZNF652 (intron_variant)	28
COX4I1 (non_coding_transcript_exon_variant)	28
RTL6 (3_prime_UTR_variant)	28
ELK3 (intron_variant)	28
PDCD6 (intron_variant)	28
LINC01122 (upstream_gene_variant)	28
MRPL30 (3_prime_UTR_variant)	28
CCDC39 (intron_variant)	28
ZNF101 (intron_variant)	28
CCNH (intron_variant)	28
AC023055.1 (intron_variant)	28
ITPR2 (intron_variant)	28
MEAK7 (intron_variant)	28
HLA-C (missense_variant)	28
PHF11 (upstream_gene_variant)	28
AC011447.3 (intron_variant)	28
EDARADD (downstream_gene_variant)	28
HLA-DPA2 (downstream_gene_variant)	28
RBM5 (downstream_gene_variant)	28
VPS41 (downstream_gene_variant)	28
PSMF1 (intron_variant)	28
AC005670.3 (intron_variant)	28
BRD7P2 (non_coding_transcript_exon_variant)	28
SDCBP2-AS1 (intron_variant)	28
BACH2 (intron_variant)	28
SLC35E2B (intron_variant)	28
WDR11 (downstream_gene_variant)	28
ADD3 (intron_variant)	28
LDLRAD4 (downstream_gene_variant)	28
KDM5B (intron_variant)	28
PIEZO1 (upstream_gene_variant)	28
CTU2 (upstream_gene_variant)	28
SNAI3-AS1 (intron_variant)	28
TCP1 (upstream_gene_variant)	28
USP20 (downstream_gene_variant)	28
RBM5 (upstream_gene_variant)	28
TBCD (upstream_gene_variant)	28
ANXA2 (upstream_gene_variant)	28
RNF103-CHMP3 (intron_variant)	28
EMC1-AS1 (intron_variant)	28
C20orf194 (intron_variant)	28
PHF11 (downstream_gene_variant)	28
CDH12 (intron_variant)	28
EMC1 (downstream_gene_variant)	28
PCSK7 (upstream_gene_variant)	28
DOCK11P1 (non_coding_transcript_exon_variant)	28
MBTPS1 (intron_variant)	28
PI4K2B (intron_variant)	28
ZNF772 (intron_variant)	28
GAPVD1 (intron_variant)	27
SLC39A11 (downstream_gene_variant)	27
ZNF207-AC005899.7 (intergenic_region)	27
MDN1 (intron_variant)	27
AC004151.1 (intron_variant)	27
IQSEC1 (intron_variant)	27
KIZ (intron_variant)	27
PSMB9 (intron_variant)	27
PHC3 (intron_variant)	27
GNRHR2 (intron_variant)	27
SMARCC1 (intron_variant)	27
TRAT1 (downstream_gene_variant)	27
LRRFIP1 (intron_variant)	27
NF1 (intron_variant)	27
AC115837.1 (non_coding_transcript_exon_variant)	27
NFAT5 (intron_variant)	27
REV3L (intron_variant)	27
CTR9 (downstream_gene_variant)	27
ACTR8 (downstream_gene_variant)	27
