Variant	N
CCDC39 (intron_variant)	29
STK4 (3_prime_UTR_variant)	29
AL355497.1 (intron_variant)	29
WWOX (intron_variant)	29
NQO2 (intron_variant)	29
LRCH3 (downstream_gene_variant)	29
SF3B3 (upstream_gene_variant)	29
HNRNPKP2 (non_coding_transcript_exon_variant)	29
SQSTM1 (intron_variant)	29
AC022558.2 (intron_variant)	29
RBBP4 (3_prime_UTR_variant)	29
NAPEPLD (intron_variant)	29
LINC00544 (downstream_gene_variant)	29
ULBP1 (downstream_gene_variant)	29
LINC00544 (intron_variant)	29
ANXA11 (downstream_gene_variant)	29
KDM7A (intron_variant)	29
STAG3L2 (intron_variant)	29
SDAD1P2 (non_coding_transcript_exon_variant)	29
CEP104 (upstream_gene_variant)	29
NUP43 (downstream_gene_variant)	29
RBM39 (upstream_gene_variant)	29
ING5 (upstream_gene_variant)	29
PMM2 (downstream_gene_variant)	29
LINC00886 (intron_variant)	29
AC104109.3 (intron_variant)	29
TNFAIP8 (intron_variant)	29
PACS1 (intron_variant)	29
SNX1 (intron_variant)	29
HLA-L (non_coding_transcript_exon_variant)	29
ING5 (downstream_gene_variant)	29
ANKRD10 (downstream_gene_variant)	29
AC092755.1 (intron_variant)	29
AC002377.1 (intron_variant)	29
CGAS (intron_variant)	29
NT5C3A (intron_variant)	29
AL034370.1 (non_coding_transcript_exon_variant)	29
ZNF765 (downstream_gene_variant)	29
MCPH1-AS1 (intron_variant)	29
ARID4A (upstream_gene_variant)	29
NPC1 (intron_variant)	29
AP001282.2 (downstream_gene_variant)	29
GALC (intron_variant)	29
AL359921.1 (intron_variant)	29
NAP1L1P3 (non_coding_transcript_exon_variant)	29
HLA-B (missense_variant)	29
HEATR1 (downstream_gene_variant)	29
ANKRD11 (intron_variant)	29
KCNAB1 (intron_variant)	29
AC104837.1 (non_coding_transcript_exon_variant)	29
NUP50 (downstream_gene_variant)	29
DDX6 (downstream_gene_variant)	29
UBE2F-SCLY (intron_variant)	29
AC120114.4 (intron_variant)	29
AL512844.2 (upstream_gene_variant)	29
WNK1 (downstream_gene_variant)	29
FCF1 (downstream_gene_variant)	29
LINC00649 (intron_variant)	29
EIF2AK2 (downstream_gene_variant)	29
TMC8 (downstream_gene_variant)	29
THEM4 (3_prime_UTR_variant)	29
RBBP9 (downstream_gene_variant)	29
TPGS2 (downstream_gene_variant)	29
AC004151.1 (downstream_gene_variant)	29
UBE2I (upstream_gene_variant)	29
AL512844.1 (non_coding_transcript_exon_variant)	29
ANKDD1A (intron_variant)	29
POLR3F (downstream_gene_variant)	29
AC018630.2 (intron_variant)	29
SLFN5 (3_prime_UTR_variant)	29
CHD2 (downstream_gene_variant)	29
AC016074.2 (intron_variant)	29
ARHGAP25 (downstream_gene_variant)	29
ZNF529 (intron_variant)	29
TRAJ32 (upstream_gene_variant)	29
TMEM131L (intron_variant)	29
AC092115.2 (non_coding_transcript_exon_variant)	29
AL133268.4 (intron_variant)	29
SYCE2 (downstream_gene_variant)	29
USP20 (upstream_gene_variant)	29
ERAP2 (upstream_gene_variant)	29
DDX6 (intron_variant)	29
THUMPD3-AS1 (intron_variant)	29
FDFT1 (intron_variant)	29
ZBTB20 (intron_variant)	29
MTATP6P1 (upstream_gene_variant)	28
SCML4 (intron_variant)	28
GAK (intron_variant)	28
NLRC5 (upstream_gene_variant)	28
AC105021.1 (non_coding_transcript_exon_variant)	28
PITPNC1 (intron_variant)	28
AL021546.1 (downstream_gene_variant)	28
ZNF44 (intron_variant)	28
HLA-J (non_coding_transcript_exon_variant)	28
KANSL1 (downstream_gene_variant)	28
ATXN1 (intron_variant)	28
PDS5A (intron_variant)	28
NEMF (intron_variant)	28
NEMF (upstream_gene_variant)	28
NUP210 (intron_variant)	28
NAP1L4 (intron_variant)	28
RALY (intron_variant)	28
CDK9 (downstream_gene_variant)	28
TAF8 (intron_variant)	28
METTL2B (downstream_gene_variant)	28
HLA-DRB1 (missense_variant)	28
TRAF1 (intron_variant)	28
ASCC3 (intron_variant)	28
TMEM170A (downstream_gene_variant)	28
ABCF3 (downstream_gene_variant)	28
WWP1P1 (non_coding_transcript_exon_variant)	28
XRCC6P1 (non_coding_transcript_exon_variant)	28
ASIC2 (intron_variant)	28
SLC35E2B (downstream_gene_variant)	28
ATXN3 (downstream_gene_variant)	28
CD44 (downstream_gene_variant)	28
NQO2 (3_prime_UTR_variant)	28
UBE2F (intron_variant)	28
KATNA1 (downstream_gene_variant)	28
RBBP4 (intron_variant)	28
SEC24C (downstream_gene_variant)	28
CYFIP2 (downstream_gene_variant)	28
WWP1 (intron_variant)	28
LINS1 (downstream_gene_variant)	28
BISPR (intron_variant)	28
AC024610.2 (intron_variant)	28
KAT8 (upstream_gene_variant)	28
HADHAP2 (non_coding_transcript_exon_variant)	28
SMG6 (intron_variant)	28
TRIM56 (downstream_gene_variant)	28
SYNE1 (intron_variant)	28
AC092184.3 (upstream_gene_variant)	28
ERCC5 (intron_variant)	28
MFSD10 (upstream_gene_variant)	28
PDE4B (intron_variant)	28
DEAF1 (upstream_gene_variant)	28
PTPRE (non_coding_transcript_exon_variant)	28
WWP2 (upstream_gene_variant)	28
LINC01619 (intron_variant)	28
ABHD2 (3_prime_UTR_variant)	28
INTS6-AS1 (intron_variant)	28
AL136456.1 (intron_variant)	28
ATF7IP2 (intron_variant)	28
RRP36 (intron_variant)	28
RHOH (intron_variant)	28
SLC38A1 (downstream_gene_variant)	28
CHST11 (intron_variant)	28
C16orf72 (3_prime_UTR_variant)	28
AC004147.4 (intron_variant)	28
AC008695.1 (intron_variant)	28
ELP2 (downstream_gene_variant)	28
IL17RA (3_prime_UTR_variant)	28
COG8 (intron_variant)	28
RPL13AP7 (non_coding_transcript_exon_variant)	28
MTHFD1P1 (non_coding_transcript_exon_variant)	28
AP001341.1 (upstream_gene_variant)	28
SRPK2 (intron_variant)	28
SNED1 (intron_variant)	28
TNFRSF10A (downstream_gene_variant)	28
CD247 (intron_variant)	28
TESPA1 (intron_variant)	28
GATC (downstream_gene_variant)	28
ITCH (intron_variant)	28
TRAPPC13 (downstream_gene_variant)	28
SRSF10 (downstream_gene_variant)	28
SIK3 (intron_variant)	28
FCF1 (3_prime_UTR_variant)	28
ELMO1 (intron_variant)	28
OXR1 (intron_variant)	28
PSMG4 (3_prime_UTR_variant)	28
LARS1 (downstream_gene_variant)	28
RBM5 (upstream_gene_variant)	28
ANKRD12 (intron_variant)	28
LINC01550 (non_coding_transcript_exon_variant)	28
TRNT1 (downstream_gene_variant)	28
RNF213 (non_coding_transcript_exon_variant)	28
MRNIP (downstream_gene_variant)	28
EIF4A1P10 (non_coding_transcript_exon_variant)	28
PPP1R2 (intron_variant)	28
AC131235.2 (non_coding_transcript_exon_variant)	28
COTL1 (intron_variant)	28
ZDHHC20 (intron_variant)	28
PANK2 (intron_variant)	28
TPCN2 (intron_variant)	28
AC068533.4 (downstream_gene_variant)	28
ZNF761 (upstream_gene_variant)	28
MRPL30 (intron_variant)	28
TRIM5 (intron_variant)	28
DND1P1 (upstream_gene_variant)	28
ZNF660 (intron_variant)	28
LINC01122 (upstream_gene_variant)	28
ZNF565 (intron_variant)	27
PSMA1 (intron_variant)	27
AL139095.2 (non_coding_transcript_exon_variant)	27
CD6 (downstream_gene_variant)	27
ARHGAP9 (upstream_gene_variant)	27
R3HCC1 (downstream_gene_variant)	27
TMEM170A (3_prime_UTR_variant)	27
HCG18 (upstream_gene_variant)	27
HLA-H (non_coding_transcript_exon_variant)	27
AC090983.2 (intron_variant)	27
PCDH11Y (intron_variant)	27
MRPL30 (downstream_gene_variant)	27
SV2C (intron_variant)	27
F11R (3_prime_UTR_variant)	27
AC034193.1 (intron_variant)	27
ZFP90 (intron_variant)	27
HCG18 (intron_variant)	27
AC008686.1 (non_coding_transcript_exon_variant)	27
AC005237.1 (intron_variant)	27
HSPD1P4 (non_coding_transcript_exon_variant)	27
MZT2A (intron_variant)	27
GSPT1 (intron_variant)	27
IMMP1L (downstream_gene_variant)	27
TLN1 (upstream_gene_variant)	27
TMC6 (downstream_gene_variant)	27
AC022167.2 (intron_variant)	27
CROCCP2 (intron_variant)	27
AC115837.1 (non_coding_transcript_exon_variant)	27
MTATP8P1 (upstream_gene_variant)	27
CPB2-AS1 (intron_variant)	27
IL12A-AS1 (intron_variant)	27
USP10 (intron_variant)	27
METTL22 (3_prime_UTR_variant)	27
MARCHF1 (intron_variant)	27
MIAT (non_coding_transcript_exon_variant)	27
P2RY8 (intron_variant)	27
ATXN7L1 (intron_variant)	27
RBM6 (intron_variant)	27
HCG4P8 (non_coding_transcript_exon_variant)	27
APOLD1 (intron_variant)	27
ATP2B1 (intron_variant)	27
COX4I1 (non_coding_transcript_exon_variant)	27
ASCC1 (upstream_gene_variant)	27
MPHOSPH9 (upstream_gene_variant)	27
EMC8 (upstream_gene_variant)	27
LGALS8 (non_coding_transcript_exon_variant)	27
STAT1 (intron_variant)	27
ITSN2 (intron_variant)	27
COX4I1 (upstream_gene_variant)	27
MYH9 (upstream_gene_variant)	27
ANK3 (intron_variant)	27
ARID4B (intron_variant)	27
MYDGF (intron_variant)	27
INIP (downstream_gene_variant)	27
ABCA11P (intron_variant)	27
GAPDHP1 (non_coding_transcript_exon_variant)	27
PSMB2 (3_prime_UTR_variant)	27
NCAPD2 (downstream_gene_variant)	27
ANKMY1 (upstream_gene_variant)	27
SEC31A (intron_variant)	27
DNAAF4-CCPG1 (intron_variant)	27
CAD (upstream_gene_variant)	27
HLA-C (missense_variant)	27
MICA (downstream_gene_variant)	27
AMPD3 (downstream_gene_variant)	27
CNOT10 (intron_variant)	27
ARL17B (downstream_gene_variant)	27
ZNF544 (intron_variant)	27
AC087854.1 (intron_variant)	27
ANKMY1 (intron_variant)	27
AC116347.1 (non_coding_transcript_exon_variant)	27
IFNAR2 (downstream_gene_variant)	27
PTCD3 (downstream_gene_variant)	27
DCAF16 (downstream_gene_variant)	27
AC008764.1 (intron_variant)	27
AL358113.1 (intron_variant)	27
AL158201.1 (non_coding_transcript_exon_variant)	27
LINC00539 (downstream_gene_variant)	27
PASK (upstream_gene_variant)	27
ZNF701 (downstream_gene_variant)	27
YAE1 (intron_variant)	27
AC140059.1 (upstream_gene_variant)	27
CFLAR (intron_variant)	27
LINC00879 (upstream_gene_variant)	27
ARPC2 (non_coding_transcript_exon_variant)	27
LCP2 (intron_variant)	27
SRP19 (non_coding_transcript_exon_variant)	27
ZNF518A (intron_variant)	27
RPL18AP15 (downstream_gene_variant)	27
MTFR1 (intron_variant)	27
GATAD2B (intron_variant)	27
NUP98 (intron_variant)	27
GBP4 (3_prime_UTR_variant)	27
LINC00539 (intron_variant)	27
TLK2P1 (non_coding_transcript_exon_variant)	27
PFKFB3 (intron_variant)	27
MTRR (intron_variant)	27
CWF19L1 (intron_variant)	27
AC008686.1 (upstream_gene_variant)	27
RPL7L1 (downstream_gene_variant)	27
AC001226.2 (intron_variant)	27
INTS6-AS1 (downstream_gene_variant)	27
PIK3CD (downstream_gene_variant)	27
AC007283.2 (upstream_gene_variant)	27
PPIA (downstream_gene_variant)	27
AC093884.1 (intron_variant)	27
TECPR1 (upstream_gene_variant)	27
XIAP (3_prime_UTR_variant)	27
SLC12A6 (downstream_gene_variant)	27
SLC38A1 (intron_variant)	27
SLC30A6 (intron_variant)	27
TAS2R14 (intron_variant)	27
RMDN1 (downstream_gene_variant)	27
PDE4B (downstream_gene_variant)	26
DNAJC24 (downstream_gene_variant)	26
KIAA1324 (downstream_gene_variant)	26
AL136304.1 (downstream_gene_variant)	26
KLF12 (intron_variant)	26
HLA-DQB1-AS1 (downstream_gene_variant)	26
SAMHD1 (intron_variant)	26
COPA (intron_variant)	26
RRP36 (downstream_gene_variant)	26
GABPB1-AS1 (non_coding_transcript_exon_variant)	26
NUP43 (3_prime_UTR_variant)	26
FAM102A (downstream_gene_variant)	26
KLHL36 (downstream_gene_variant)	26
LINC02210 (upstream_gene_variant)	26
GBP4 (intron_variant)	26
MFSD14C (intron_variant)	26
SDHAP1 (downstream_gene_variant)	26
HSPA8P1 (non_coding_transcript_exon_variant)	26
FTSJ3 (upstream_gene_variant)	26
PSMB9 (intron_variant)	26
AL121594.1 (intron_variant)	26
PDS5A (downstream_gene_variant)	26
SART3 (upstream_gene_variant)	26
LTBP4 (upstream_gene_variant)	26
RNF213 (downstream_gene_variant)	26
LDHBP2 (non_coding_transcript_exon_variant)	26
SNRPD3 (3_prime_UTR_variant)	26
DNAJC24 (3_prime_UTR_variant)	26
RNF10 (downstream_gene_variant)	26
ZNF544 (downstream_gene_variant)	26
NIPAL3 (intron_variant)	26
HLA-G (missense_variant)	26
CARD8 (3_prime_UTR_variant)	26
NGLY1 (intron_variant)	26
RPS19 (3_prime_UTR_variant)	26
AC079594.2 (intron_variant)	26
AC079921.1 (intron_variant)	26
AC139887.2 (intron_variant)	26
TMEM131 (intron_variant)	26
PIEZO1 (downstream_gene_variant)	26
ABLIM1 (intron_variant)	26
AL138733.1 (intron_variant)	26
AP000919.2 (upstream_gene_variant)	26
TMBIM1 (downstream_gene_variant)	26
PIEZO1 (upstream_gene_variant)	26
SEPTIN9 (downstream_gene_variant)	26
AC012309.1 (intron_variant)	26
AL157713.1 (non_coding_transcript_exon_variant)	26
AC055811.2 (intron_variant)	26
HSPA8P9 (non_coding_transcript_exon_variant)	26
AL512428.1 (intron_variant)	26
PIK3CD (intron_variant)	26
TMC8 (upstream_gene_variant)	26
BAZ2B (intron_variant)	26
SLIRP (intron_variant)	26
NFATC2IP (downstream_gene_variant)	26
MAP4K1 (downstream_gene_variant)	26
MRPS6 (intron_variant)	26
API5P1 (non_coding_transcript_exon_variant)	26
OTUD4P1 (non_coding_transcript_exon_variant)	26
HAUS2 (downstream_gene_variant)	26
AC015911.11 (intron_variant)	26
AC073610.2 (intron_variant)	26
PDIA3P1 (non_coding_transcript_exon_variant)	26
SH3TC1 (downstream_gene_variant)	26
ZNF252P (intron_variant)	26
SEC31A (upstream_gene_variant)	26
NF1 (intron_variant)	26
ADAM17 (downstream_gene_variant)	26
DIPK1A (intron_variant)	26
TBCD (downstream_gene_variant)	26
CHD2 (upstream_gene_variant)	26
IGHMBP2 (downstream_gene_variant)	26
MGAT4A (intron_variant)	26
KIAA1324 (non_coding_transcript_exon_variant)	26
RBM39 (downstream_gene_variant)	26
AL078581.4 (upstream_gene_variant)	26
FBXL3 (downstream_gene_variant)	26
RPS6KA1 (downstream_gene_variant)	26
BBOF1 (downstream_gene_variant)	26
FAM104A (intron_variant)	26
DSE (downstream_gene_variant)	26
CORO7 (downstream_gene_variant)	26
RASSF3 (intron_variant)	26
AL078581.1 (upstream_gene_variant)	26
CLCN3P1 (downstream_gene_variant)	26
CARMIL2 (upstream_gene_variant)	26
ATP2B4 (intron_variant)	26
LIMS1 (intron_variant)	26
INPP5B (downstream_gene_variant)	26
MORC3 (intron_variant)	26
TRAK2 (intron_variant)	26
PCMTD1 (intron_variant)	26
TC2N (intron_variant)	26
SNRPN (downstream_gene_variant)	26
NPC1 (downstream_gene_variant)	26
PSMA3-AS1 (downstream_gene_variant)	26
KRR1 (3_prime_UTR_variant)	26
HBS1L (intron_variant)	26
PA2G4P4 (non_coding_transcript_exon_variant)	26
CLCN3P1 (intron_variant)	26
INTS8 (upstream_gene_variant)	26
EPC1 (intron_variant)	26
BBOF1 (intron_variant)	26
CMC2 (intron_variant)	26
PSMA3 (downstream_gene_variant)	26
AC106872.5 (upstream_gene_variant)	26
IFNAR2 (intron_variant)	26
CDH23 (intron_variant)	26
TTLL3 (downstream_gene_variant)	26
LINC00910 (intron_variant)	26
PACS1 (upstream_gene_variant)	26
NPLOC4 (downstream_gene_variant)	26
LINC02210-CRHR1 (intron_variant)	26
AC106872.1 (upstream_gene_variant)	26
METTL21A (intron_variant)	26
SGTB (3_prime_UTR_variant)	25
PIGL (intron_variant)	25
NUP188 (downstream_gene_variant)	25
C11orf58 (intron_variant)	25
AC005726.1 (intron_variant)	25
LINC00861 (intron_variant)	25
GLIPR1 (intron_variant)	25
BRD7P2 (non_coding_transcript_exon_variant)	25
CCDC66 (non_coding_transcript_exon_variant)	25
DDX3X (downstream_gene_variant)	25
ZNF354C (3_prime_UTR_variant)	25
AC109460.2 (intron_variant)	25
PIP4K2A (downstream_gene_variant)	25
PSMA3-AS1 (non_coding_transcript_exon_variant)	25
TNIK (intron_variant)	25
ST6GAL1 (intron_variant)	25
SLFN12L (downstream_gene_variant)	25
ETV6 (downstream_gene_variant)	25
AC020904.2 (non_coding_transcript_exon_variant)	25
AC078899.1 (non_coding_transcript_exon_variant)	25
RPL5P34 (non_coding_transcript_exon_variant)	25
IQGAP2 (upstream_gene_variant)	25
IQGAP2 (downstream_gene_variant)	25
NSD1 (downstream_gene_variant)	25
PARP4 (downstream_gene_variant)	25
GPATCH11 (downstream_gene_variant)	25
RPS6KA1 (intron_variant)	25
FNBP4 (intron_variant)	25
RCSD1 (downstream_gene_variant)	25
SYTL3 (downstream_gene_variant)	25
ASAH1 (upstream_gene_variant)	25
EFHC1 (intron_variant)	25
KANSL1 (upstream_gene_variant)	25
AC053513.1 (intron_variant)	25
HTATSF1P2 (downstream_gene_variant)	25
RMDN1 (intron_variant)	25
AC010333.2 (intron_variant)	25
IRF1-AS1 (intron_variant)	25
PTCD1 (intron_variant)	25
WWP2 (downstream_gene_variant)	25
DAB1 (intron_variant)	25
CCDC91 (intron_variant)	25
ABCA7 (downstream_gene_variant)	25
TTC39C (downstream_gene_variant)	25
TECPR1 (downstream_gene_variant)	25
GABRB3 (intron_variant)	25
ACSF3 (intron_variant)	25
G3BP1 (downstream_gene_variant)	25
TAF1D (upstream_gene_variant)	25
CAB39 (intron_variant)	25
RPL27AP8 (downstream_gene_variant)	25
RESF1-AC016957.2 (intergenic_region)	25
AC064850.1 (non_coding_transcript_exon_variant)	25
ATP5MF-PTCD1 (intron_variant)	25
SMARCE1 (upstream_gene_variant)	25
NCOA2 (intron_variant)	25
SDR39U1 (upstream_gene_variant)	25
AF235103.1 (downstream_gene_variant)	25
AC073136.1 (non_coding_transcript_exon_variant)	25
EPB41 (upstream_gene_variant)	25
GPATCH4 (downstream_gene_variant)	25
ZNF33A (intron_variant)	25
NDE1 (intron_variant)	25
ADA2 (downstream_gene_variant)	25
GLB1 (downstream_gene_variant)	25
ZNF7 (downstream_gene_variant)	25
CUTC (intron_variant)	25
TPT1-AS1 (intron_variant)	25
CCDC18-AS1 (intron_variant)	25
AL671277.2 (upstream_gene_variant)	25
HM13 (downstream_gene_variant)	25
LDHB (intron_variant)	25
C15orf41 (intron_variant)	25
NT5C2 (intron_variant)	25
EIF4BP7 (non_coding_transcript_exon_variant)	25
SNX29 (3_prime_UTR_variant)	25
ATRN (intron_variant)	25
CD37 (upstream_gene_variant)	25
CLCN3P1 (non_coding_transcript_exon_variant)	25
IL4R (intron_variant)	25
TNFRSF10D-TNFRSF10A-AS1 (intergenic_region)	25
LINC02210 (intron_variant)	25
DNMT1 (downstream_gene_variant)	25
ETS1 (intron_variant)	25
GNL3L (3_prime_UTR_variant)	25
CHST11 (downstream_gene_variant)	25
DSE (upstream_gene_variant)	25
TG (intron_variant)	25
KLHL36 (non_coding_transcript_exon_variant)	25
AL512506.3 (intron_variant)	25
RASGRP2 (intron_variant)	25
SYNE2 (intron_variant)	25
PTPRJ (intron_variant)	25
KCNMB3 (intron_variant)	25
GRAP2 (downstream_gene_variant)	25
SPIDR (intron_variant)	25
ACADM (intron_variant)	25
BIN2 (intron_variant)	25
ZNF141 (intron_variant)	25
GBP2 (downstream_gene_variant)	25
ZNF213-AS1 (intron_variant)	25
AC006504.5 (intron_variant)	25
AC005225.2 (intron_variant)	25
AL353151.2 (upstream_gene_variant)	25
MICA (upstream_gene_variant)	25
C6orf226 (downstream_gene_variant)	25
HERPUD1 (intron_variant)	25
AC092587.1 (downstream_gene_variant)	25
DHRS4-AS1 (intron_variant)	25
WDR82P1 (non_coding_transcript_exon_variant)	25
AC114956.2 (intron_variant)	25
AL139095.4 (intron_variant)	25
TRIM25 (intron_variant)	25
AC244505.1 (upstream_gene_variant)	25
AC104297.1 (non_coding_transcript_exon_variant)	25
SRP9 (intron_variant)	25
PARP8 (intron_variant)	25
KANSL1 (non_coding_transcript_exon_variant)	25
PIGG (non_coding_transcript_exon_variant)	25
PUM2 (intron_variant)	25
HLA-F (intron_variant)	25
EXOC5P1 (non_coding_transcript_exon_variant)	25
ATP9B (intron_variant)	25
AC022182.1 (intron_variant)	25
DANT2 (intron_variant)	25
U2SURP (downstream_gene_variant)	25
KIAA1324 (3_prime_UTR_variant)	25
PTPN22 (intron_variant)	25
EIF3M (downstream_gene_variant)	25
RAPGEF1 (intron_variant)	25
METTL2B (3_prime_UTR_variant)	25
HPCAL1 (intron_variant)	25
DOCK10 (intron_variant)	25
SRRM2 (downstream_gene_variant)	25
TMEM154 (3_prime_UTR_variant)	25
ZNF101 (3_prime_UTR_variant)	25
MTRNR2L2 (upstream_gene_variant)	25
MSH3 (upstream_gene_variant)	25
TMEM131L (splice_region_variant&intron_variant)	24
TMOD3 (downstream_gene_variant)	24
POLB (upstream_gene_variant)	24
GALK2 (intron_variant)	24
UBE3C (downstream_gene_variant)	24
IFNAR1 (intron_variant)	24
AC022400.9 (upstream_gene_variant)	24
NRAD1 (intron_variant)	24
RPL7L1 (3_prime_UTR_variant)	24
HERPUD2 (intron_variant)	24
GVINP1 (non_coding_transcript_exon_variant)	24
RFWD3 (downstream_gene_variant)	24
ALDH16A1 (upstream_gene_variant)	24
AL607035.1 (upstream_gene_variant)	24
CLEC2D (upstream_gene_variant)	24
SEC63P1 (non_coding_transcript_exon_variant)	24
TMEM63A (intron_variant)	24
BICDL1 (intron_variant)	24
IKZF1 (intron_variant)	24
HIRA (intron_variant)	24
AP001273.2 (intron_variant)	24
GABPB1-AS1 (intron_variant)	24
ADH5P4 (non_coding_transcript_exon_variant)	24
RALGAPA1P1 (non_coding_transcript_exon_variant)	24
C2orf88 (intron_variant)	24
TNRC6B (intron_variant)	24
FSD1L (intron_variant)	24
FAM153CP (downstream_gene_variant)	24
CENPCP1 (non_coding_transcript_exon_variant)	24
SMIM7 (downstream_gene_variant)	24
ESYT1 (upstream_gene_variant)	24
EXOC3 (upstream_gene_variant)	24
FOXP1 (downstream_gene_variant)	24
RETSAT (downstream_gene_variant)	24
CEACAM21 (intron_variant)	24
AC024075.3 (downstream_gene_variant)	24
MIR6797 (downstream_gene_variant)	24
TBCE (upstream_gene_variant)	24
LRBA (intron_variant)	24
GRK6P1 (non_coding_transcript_exon_variant)	24
HAND2-AS1 (intron_variant)	24
NADSYN1 (downstream_gene_variant)	24
BTF3P10 (non_coding_transcript_exon_variant)	24
AL592293.2 (non_coding_transcript_exon_variant)	24
VARS2 (upstream_gene_variant)	24
USP34 (intron_variant)	24
CD82 (intron_variant)	24
ZNF83 (downstream_gene_variant)	24
ZSCAN25-AC005020.1 (intergenic_region)	24
RAD51B (intron_variant)	24
ACTN1 (downstream_gene_variant)	24
PTCD1 (upstream_gene_variant)	24
ETFRF1 (intron_variant)	24
PARP8 (downstream_gene_variant)	24
BTD (intron_variant)	24
CANX (downstream_gene_variant)	24
FCHSD1 (downstream_gene_variant)	24
GLYR1 (upstream_gene_variant)	24
NSUN3 (intron_variant)	24
MTND5P11 (upstream_gene_variant)	24
NADSYN1 (upstream_gene_variant)	24
FAM153CP (intron_variant)	24
